@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R2-6,8,10,13'

@attribute age numeric
@attribute housing {yes,no}
@attribute contact {unknown,cellular,telephone}
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
26,no,cellular,jun,139,-1,0,unknown,no
60,no,telephone,jun,94,-1,0,unknown,no
22,no,telephone,jun,263,-1,0,unknown,no
28,no,cellular,jun,294,-1,0,unknown,no
47,no,cellular,jun,54,-1,0,unknown,no
50,no,cellular,jun,532,98,2,other,yes
34,yes,cellular,jun,268,-1,0,unknown,no
34,yes,cellular,jun,441,56,1,other,yes
54,no,cellular,jun,439,-1,0,unknown,no
51,no,cellular,jun,292,-1,0,unknown,no
33,no,cellular,jun,92,312,2,failure,no
25,yes,cellular,jun,114,-1,0,unknown,no
32,yes,cellular,jun,95,-1,0,unknown,yes
29,no,cellular,jun,181,-1,0,unknown,no
24,yes,cellular,jun,139,-1,0,unknown,no
60,no,telephone,jun,351,-1,0,unknown,yes
32,no,cellular,jun,372,-1,0,unknown,yes
52,no,cellular,jun,288,-1,0,unknown,yes
33,no,cellular,jun,92,301,6,failure,no
34,no,cellular,jun,177,-1,0,unknown,yes
26,no,cellular,jun,41,-1,0,unknown,no
25,no,cellular,jun,74,-1,0,unknown,no
26,no,cellular,jun,157,-1,0,unknown,no
56,yes,cellular,jun,382,-1,0,unknown,yes
55,no,cellular,jun,24,-1,0,unknown,no
47,no,cellular,jun,257,-1,0,unknown,yes
28,no,cellular,jun,64,89,3,other,no
58,no,cellular,jun,592,-1,0,unknown,no
31,no,cellular,jun,88,-1,0,unknown,no
25,no,cellular,jun,284,-1,0,unknown,yes
35,no,cellular,jun,651,-1,0,unknown,yes
31,no,cellular,jun,220,207,1,other,yes
27,no,cellular,jun,188,-1,0,unknown,yes
23,no,cellular,jun,74,108,1,other,no
31,no,cellular,jun,95,-1,0,unknown,no
37,yes,cellular,jun,322,90,1,success,yes
46,no,telephone,jun,94,-1,0,unknown,no
35,yes,cellular,jun,175,67,3,other,no
39,yes,cellular,jun,108,32,1,failure,no
28,no,cellular,jun,60,-1,0,unknown,no
39,no,cellular,jun,108,-1,0,unknown,no
45,no,cellular,jun,75,-1,0,unknown,no
28,yes,cellular,jun,29,-1,0,unknown,no
46,no,cellular,jun,83,-1,0,unknown,no
27,no,cellular,jun,79,-1,0,unknown,no
24,no,cellular,jun,77,-1,0,unknown,no
60,no,cellular,jun,318,-1,0,unknown,no
35,no,cellular,jun,205,81,4,other,no
26,no,cellular,jun,129,-1,0,unknown,yes
34,no,cellular,jun,298,-1,0,unknown,no
28,no,cellular,jun,136,-1,0,unknown,yes
33,yes,cellular,jun,263,-1,0,unknown,yes
30,no,telephone,jun,161,-1,0,unknown,no
31,no,cellular,jun,245,-1,0,unknown,yes
29,no,cellular,jun,202,-1,0,unknown,no
44,no,cellular,jun,399,-1,0,unknown,no
28,no,cellular,jun,355,-1,0,unknown,yes
23,no,cellular,jun,89,-1,0,unknown,no
53,no,cellular,jun,250,-1,0,unknown,no
27,no,cellular,jun,66,-1,0,unknown,no
30,no,cellular,jun,102,85,1,failure,no
50,no,cellular,jun,459,-1,0,unknown,no
22,no,cellular,jun,119,-1,0,unknown,no
24,yes,cellular,jun,229,-1,0,unknown,no
27,no,telephone,jun,30,-1,0,unknown,no
29,no,cellular,jun,276,-1,0,unknown,no
48,yes,cellular,jun,404,92,5,failure,no
58,no,cellular,jun,95,-1,0,unknown,no
32,yes,cellular,jun,162,-1,0,unknown,yes
49,yes,telephone,jun,55,-1,0,unknown,no
27,no,cellular,jun,453,-1,0,unknown,yes
32,no,cellular,jun,49,134,1,failure,no
21,no,cellular,jun,181,-1,0,unknown,no
59,no,cellular,jun,243,91,6,success,yes
24,no,cellular,jun,208,-1,0,unknown,no
37,no,cellular,jun,151,62,4,failure,no
43,no,cellular,jun,94,-1,0,unknown,no
31,yes,cellular,jun,140,-1,0,unknown,no
57,no,telephone,jun,390,-1,0,unknown,no
30,no,cellular,jun,813,-1,0,unknown,yes
39,no,cellular,jun,201,-1,0,unknown,no
57,no,cellular,jun,88,-1,0,unknown,no
60,no,cellular,jun,754,-1,0,unknown,no
38,no,telephone,jun,1603,-1,0,unknown,yes
42,no,cellular,jun,133,399,3,failure,no
34,yes,cellular,jun,270,314,2,failure,yes
26,no,telephone,jun,280,92,5,other,yes
59,no,telephone,jun,1321,-1,0,unknown,yes
42,no,cellular,jun,63,211,2,failure,no
28,no,cellular,jun,474,95,3,other,yes
23,no,telephone,jun,79,-1,0,unknown,no
31,no,cellular,jun,241,-1,0,unknown,no
50,yes,cellular,jun,140,-1,0,unknown,no
57,no,cellular,jun,295,-1,0,unknown,yes
35,yes,cellular,jun,457,-1,0,unknown,no
59,no,cellular,jun,177,138,1,failure,no
55,no,cellular,jun,136,95,1,failure,no
54,no,cellular,jun,160,-1,0,unknown,no
32,no,cellular,jun,271,-1,0,unknown,no
30,no,cellular,jun,67,108,1,success,no
83,no,telephone,jun,883,140,1,failure,yes
43,no,cellular,jun,570,-1,0,unknown,no
61,no,cellular,jun,269,104,1,success,yes
78,no,cellular,jun,524,-1,0,unknown,no
73,no,cellular,jun,68,90,1,success,no
64,yes,cellular,jun,983,-1,0,unknown,yes
58,no,telephone,jun,39,90,2,failure,no
37,no,cellular,jun,69,-1,0,unknown,no
37,yes,cellular,jun,459,109,3,failure,yes
68,no,cellular,jun,586,-1,0,unknown,yes
19,no,cellular,jun,124,105,1,failure,no
48,yes,cellular,jun,248,89,1,failure,no
27,no,cellular,jun,205,-1,0,unknown,no
66,yes,cellular,jun,971,-1,0,unknown,no
71,no,cellular,jun,201,-1,0,unknown,no
63,no,cellular,jun,206,-1,0,unknown,no
71,no,cellular,jun,128,-1,0,unknown,yes
52,yes,cellular,jun,122,64,1,failure,no
54,no,cellular,jun,157,-1,0,unknown,yes
45,yes,cellular,jun,103,-1,0,unknown,no
33,no,telephone,jun,42,-1,0,unknown,no
44,no,cellular,jun,78,-1,0,unknown,no
45,no,cellular,jun,160,-1,0,unknown,no
37,no,cellular,jun,224,-1,0,unknown,yes
22,no,cellular,jun,377,-1,0,unknown,yes
35,yes,cellular,jul,132,-1,0,unknown,no
37,no,cellular,jul,140,-1,0,unknown,yes
69,no,cellular,jul,148,-1,0,unknown,no
33,yes,cellular,jul,1057,393,4,success,no
61,no,cellular,jul,92,-1,0,unknown,no
72,no,cellular,jul,260,65,1,success,yes
78,no,telephone,jul,372,-1,0,unknown,yes
26,no,telephone,jul,261,-1,0,unknown,yes
41,no,cellular,jul,342,-1,0,unknown,yes
45,no,cellular,jul,97,377,2,failure,no
51,no,telephone,jul,248,-1,0,unknown,no
44,yes,cellular,jul,275,-1,0,unknown,yes
54,yes,telephone,jul,139,125,2,other,no
32,no,cellular,jul,356,-1,0,unknown,yes
79,no,telephone,jul,363,-1,0,unknown,yes
33,yes,cellular,jul,218,-1,0,unknown,yes
51,no,cellular,jul,82,77,3,success,no
50,no,cellular,jul,146,91,6,failure,no
40,yes,cellular,jul,566,395,2,success,yes
32,no,cellular,jul,124,-1,0,unknown,no
41,yes,cellular,jul,237,-1,0,unknown,no
42,yes,telephone,jul,711,342,1,failure,yes
30,no,cellular,jul,396,-1,0,unknown,yes
31,no,cellular,jul,109,-1,0,unknown,no
37,no,cellular,jul,154,388,1,failure,no
29,no,cellular,jul,129,-1,0,unknown,no
60,no,cellular,jul,317,330,2,failure,no
56,no,cellular,jul,229,-1,0,unknown,no
22,no,cellular,jul,98,-1,0,unknown,no
27,yes,cellular,jul,148,-1,0,unknown,no
33,yes,cellular,jul,160,-1,0,unknown,no
30,yes,cellular,jul,590,225,3,failure,no
31,yes,cellular,jul,153,-1,0,unknown,no
58,no,cellular,jul,478,-1,0,unknown,yes
28,no,cellular,jul,276,-1,0,unknown,yes
39,yes,cellular,jul,503,147,5,success,yes
45,no,cellular,jul,272,-1,0,unknown,yes
56,no,telephone,jul,176,-1,0,unknown,yes
46,no,cellular,jul,247,-1,0,unknown,yes
56,no,telephone,jul,353,-1,0,unknown,yes
26,no,cellular,jul,194,-1,0,unknown,no
30,no,cellular,jul,264,80,1,success,yes
26,no,cellular,jul,446,-1,0,unknown,yes
34,no,cellular,jul,122,72,1,failure,no
70,no,cellular,jul,222,-1,0,unknown,no
52,no,cellular,jul,1007,-1,0,unknown,yes
50,no,cellular,jul,64,-1,0,unknown,no
54,no,cellular,jul,409,-1,0,unknown,yes
31,no,cellular,jul,603,-1,0,unknown,no
25,no,cellular,jul,658,-1,0,unknown,yes
41,no,cellular,jul,438,389,1,other,yes
56,yes,cellular,jul,897,-1,0,unknown,no
64,no,cellular,jul,531,-1,0,unknown,no
35,no,cellular,jul,704,-1,0,unknown,yes
23,no,cellular,jul,473,-1,0,unknown,no
33,no,telephone,jul,320,-1,0,unknown,no
31,no,cellular,jul,67,-1,0,unknown,no
69,no,cellular,jul,837,-1,0,unknown,no
24,no,cellular,jul,67,-1,0,unknown,no
37,yes,cellular,jul,112,324,2,other,no
29,no,cellular,jul,236,-1,0,unknown,no
71,no,cellular,jul,59,-1,0,unknown,no
28,no,cellular,jul,308,-1,0,unknown,yes
36,no,cellular,jul,413,-1,0,unknown,no
60,no,telephone,jul,116,-1,0,unknown,no
21,no,cellular,jul,207,-1,0,unknown,no
62,no,cellular,jul,270,-1,0,unknown,yes
52,no,cellular,jul,227,-1,0,unknown,yes
66,yes,cellular,jul,117,-1,0,unknown,no
82,no,cellular,jul,429,-1,0,unknown,yes
67,no,cellular,jul,250,-1,0,unknown,no
33,yes,cellular,jul,139,391,2,failure,no
36,no,cellular,jul,106,-1,0,unknown,no
63,no,cellular,jul,371,-1,0,unknown,yes
34,yes,cellular,jul,98,347,4,failure,no
32,yes,cellular,jul,297,-1,0,unknown,yes
48,no,cellular,jul,407,385,1,success,yes
53,no,telephone,jul,82,75,4,failure,no
69,no,cellular,jul,112,78,1,failure,no
29,no,cellular,jul,611,-1,0,unknown,no
37,no,cellular,jul,682,386,1,success,yes
53,yes,cellular,jul,83,-1,0,unknown,no
40,no,cellular,jul,180,-1,0,unknown,yes
66,no,cellular,jul,282,-1,0,unknown,no
39,no,cellular,jul,58,-1,0,unknown,no
33,yes,cellular,jul,136,-1,0,unknown,no
66,no,cellular,jul,376,-1,0,unknown,yes
32,no,cellular,jul,98,159,1,other,no
36,yes,cellular,jul,529,61,3,success,no
38,yes,cellular,jul,370,412,1,failure,yes
31,no,cellular,jul,148,152,1,other,no
31,no,cellular,jul,103,-1,0,unknown,no
21,no,cellular,jul,404,-1,0,unknown,no
28,no,cellular,jul,321,-1,0,unknown,no
65,no,cellular,jul,432,-1,0,unknown,no
58,no,telephone,jul,876,-1,0,unknown,yes
81,no,cellular,jul,170,-1,0,unknown,no
51,no,telephone,jul,257,-1,0,unknown,yes
25,no,cellular,jul,159,-1,0,unknown,no
61,no,cellular,jul,112,-1,0,unknown,no
55,yes,cellular,jul,105,82,2,failure,no
31,yes,cellular,jul,167,62,1,failure,yes
31,no,cellular,jul,361,229,2,failure,yes
38,no,cellular,jul,341,385,1,failure,yes
39,no,cellular,jul,665,-1,0,unknown,no
71,no,cellular,jul,896,-1,0,unknown,yes
52,yes,cellular,jul,113,-1,0,unknown,no
52,no,cellular,jul,340,156,1,other,yes
29,yes,cellular,jul,115,61,1,failure,no
63,no,cellular,jul,335,-1,0,unknown,no
34,yes,cellular,jul,188,82,4,other,no
58,no,cellular,jul,625,156,1,failure,no
63,no,telephone,jul,154,-1,0,unknown,no
43,no,cellular,jul,74,-1,0,unknown,no
55,no,cellular,jul,349,-1,0,unknown,yes
79,no,telephone,jul,167,-1,0,unknown,no
34,no,cellular,jul,243,348,3,failure,no
48,no,cellular,jul,117,-1,0,unknown,no
60,no,cellular,jul,90,-1,0,unknown,no
46,yes,telephone,jul,576,-1,0,unknown,yes
34,no,cellular,jul,281,-1,0,unknown,no
28,no,cellular,jul,315,-1,0,unknown,yes
49,no,cellular,jul,502,-1,0,unknown,no
25,no,cellular,jul,122,-1,0,unknown,no
48,yes,cellular,jul,72,-1,0,unknown,no
59,no,cellular,jul,430,-1,0,unknown,no
24,no,cellular,jul,210,-1,0,unknown,yes
45,no,cellular,jul,286,-1,0,unknown,no
22,no,cellular,jul,153,-1,0,unknown,yes
38,no,cellular,jul,182,-1,0,unknown,no
49,yes,cellular,jul,97,-1,0,unknown,yes
67,no,telephone,jul,64,-1,0,unknown,no
63,no,cellular,jul,122,-1,0,unknown,no
79,no,telephone,jul,151,-1,0,unknown,no
40,yes,cellular,jul,359,-1,0,unknown,no
23,no,cellular,jul,315,-1,0,unknown,no
39,yes,telephone,jul,123,-1,0,unknown,no
34,no,telephone,jul,336,-1,0,unknown,yes
69,no,cellular,jul,144,-1,0,unknown,no
34,yes,cellular,jul,326,-1,0,unknown,no
27,no,cellular,jul,323,163,2,other,yes
75,no,telephone,jul,219,-1,0,unknown,no
32,no,cellular,jul,166,163,1,failure,no
37,yes,cellular,jul,57,80,1,success,no
31,no,cellular,jul,91,-1,0,unknown,no
49,no,cellular,jul,258,-1,0,unknown,no
34,no,telephone,jul,305,-1,0,unknown,no
61,no,telephone,jul,465,-1,0,unknown,no
32,no,cellular,jul,106,-1,0,unknown,no
57,no,cellular,jul,64,-1,0,unknown,no
50,no,cellular,jul,106,-1,0,unknown,no
25,no,cellular,jul,139,-1,0,unknown,yes
55,no,cellular,jul,506,-1,0,unknown,no
71,no,telephone,jul,195,-1,0,unknown,no
63,no,cellular,jul,82,-1,0,unknown,no
44,no,cellular,jul,332,181,2,failure,yes
42,no,cellular,jul,822,405,1,success,yes
34,yes,cellular,jul,51,434,1,failure,no
50,no,cellular,jul,72,363,4,failure,no
49,no,cellular,jul,67,252,1,failure,no
75,no,telephone,jul,258,-1,0,unknown,no
46,no,cellular,jul,573,-1,0,unknown,yes
61,no,telephone,jul,186,-1,0,unknown,no
28,no,cellular,jul,383,-1,0,unknown,no
32,no,cellular,jul,141,-1,0,unknown,no
62,no,cellular,aug,151,-1,0,unknown,no
45,no,cellular,aug,205,-1,0,unknown,no
58,no,cellular,aug,197,-1,0,unknown,no
32,no,cellular,aug,149,-1,0,unknown,no
37,no,cellular,aug,236,92,4,failure,no
46,no,cellular,aug,326,96,3,success,no
29,no,cellular,aug,313,-1,0,unknown,no
28,no,cellular,aug,849,-1,0,unknown,yes
61,no,cellular,aug,219,-1,0,unknown,yes
67,no,cellular,aug,320,-1,0,unknown,no
52,yes,cellular,aug,218,-1,0,unknown,yes
57,no,cellular,aug,642,-1,0,unknown,yes
49,no,cellular,aug,185,-1,0,unknown,yes
33,no,cellular,aug,600,-1,0,unknown,yes
47,yes,cellular,aug,505,96,6,success,yes
57,no,cellular,aug,138,-1,0,unknown,no
78,no,cellular,aug,220,-1,0,unknown,no
68,yes,cellular,aug,249,-1,0,unknown,yes
62,no,cellular,aug,259,35,1,failure,no
46,no,cellular,aug,120,96,1,success,yes
31,no,cellular,aug,158,104,2,failure,no
41,yes,cellular,aug,182,-1,0,unknown,no
47,no,cellular,aug,432,97,2,success,no
55,no,cellular,aug,1019,63,2,success,yes
30,no,cellular,aug,475,93,4,success,yes
49,no,cellular,aug,211,-1,0,unknown,yes
53,yes,cellular,aug,397,93,2,failure,no
21,no,cellular,aug,414,-1,0,unknown,yes
45,no,cellular,aug,277,-1,0,unknown,yes
41,no,cellular,aug,206,97,1,failure,no
30,no,cellular,aug,299,-1,0,unknown,no
43,no,cellular,aug,254,-1,0,unknown,yes
66,no,cellular,aug,177,-1,0,unknown,no
47,no,cellular,aug,253,97,4,success,yes
27,no,cellular,aug,179,69,26,other,yes
75,no,telephone,aug,416,-1,0,unknown,no
25,yes,telephone,aug,100,93,2,failure,no
20,no,cellular,aug,385,93,1,failure,yes
47,yes,cellular,aug,226,97,2,failure,yes
37,no,cellular,aug,150,97,2,success,yes
36,no,cellular,aug,157,97,2,success,yes
45,no,cellular,aug,131,356,3,failure,no
61,no,telephone,aug,270,-1,0,unknown,yes
80,no,cellular,aug,331,-1,0,unknown,no
53,no,cellular,aug,107,98,6,success,yes
80,no,cellular,aug,320,-1,0,unknown,no
61,yes,cellular,aug,975,98,1,unknown,yes
58,yes,cellular,aug,107,-1,0,unknown,no
30,yes,cellular,aug,121,112,3,other,no
50,no,cellular,aug,148,98,1,success,no
21,no,cellular,aug,161,-1,0,unknown,no
65,no,cellular,aug,111,184,1,failure,no
32,no,cellular,aug,85,185,1,failure,no
67,no,cellular,aug,190,-1,0,unknown,no
57,no,cellular,aug,355,-1,0,unknown,yes
40,no,cellular,aug,131,98,6,success,yes
29,no,cellular,aug,174,-1,0,unknown,no
53,yes,cellular,aug,1452,98,2,failure,yes
44,yes,cellular,aug,142,260,1,other,no
38,no,cellular,aug,789,-1,0,unknown,no
73,no,telephone,aug,338,-1,0,unknown,yes
65,no,cellular,aug,280,185,2,failure,no
62,no,cellular,aug,116,-1,0,unknown,no
67,no,cellular,aug,254,-1,0,unknown,yes
66,no,cellular,aug,550,-1,0,unknown,yes
34,yes,cellular,aug,88,-1,0,unknown,no
67,no,cellular,aug,345,-1,0,unknown,yes
57,no,cellular,aug,342,-1,0,unknown,yes
38,no,cellular,aug,206,-1,0,unknown,yes
47,no,cellular,aug,358,-1,0,unknown,yes
71,no,cellular,aug,116,-1,0,unknown,no
46,no,cellular,aug,79,394,2,failure,yes
59,no,telephone,aug,107,63,1,failure,no
57,yes,cellular,aug,59,-1,0,unknown,no
66,no,cellular,aug,131,-1,0,unknown,no
30,no,cellular,aug,72,99,2,success,no
32,no,cellular,aug,289,-1,0,unknown,yes
69,no,cellular,aug,714,-1,0,unknown,yes
32,no,cellular,aug,255,-1,0,unknown,yes
63,no,cellular,aug,258,-1,0,unknown,no
41,no,cellular,aug,273,95,2,failure,yes
72,no,cellular,aug,530,-1,0,unknown,yes
59,no,cellular,aug,149,99,1,failure,no
33,no,cellular,aug,456,-1,0,unknown,yes
37,no,cellular,aug,155,99,2,success,yes
26,no,cellular,aug,325,-1,0,unknown,yes
29,no,cellular,aug,173,-1,0,unknown,no
77,no,cellular,aug,453,-1,0,unknown,yes
57,yes,cellular,aug,239,459,1,success,no
79,no,telephone,aug,121,-1,0,unknown,no
37,no,cellular,aug,305,179,5,other,no
25,no,cellular,aug,100,-1,0,unknown,no
49,no,cellular,aug,70,-1,0,unknown,no
32,no,cellular,aug,119,99,3,failure,no
34,yes,cellular,aug,262,99,2,success,yes
26,no,cellular,aug,125,-1,0,unknown,no
25,no,cellular,aug,121,-1,0,unknown,no
49,no,cellular,aug,140,99,1,failure,no
42,yes,cellular,aug,215,99,1,failure,yes
47,no,cellular,aug,384,99,4,success,no
73,no,cellular,aug,390,-1,0,unknown,no
33,no,cellular,aug,88,259,4,failure,no
34,no,cellular,aug,130,-1,0,unknown,yes
35,no,cellular,aug,158,95,6,success,no
55,yes,cellular,aug,353,-1,0,unknown,yes
71,no,cellular,aug,212,-1,0,unknown,yes
41,no,cellular,aug,182,99,1,failure,yes
60,yes,cellular,aug,231,-1,0,unknown,yes
18,no,telephone,aug,122,-1,0,unknown,no
63,no,telephone,aug,255,-1,0,unknown,no
60,no,cellular,aug,419,-1,0,unknown,no
27,no,cellular,aug,268,-1,0,unknown,no
37,yes,cellular,aug,70,-1,0,unknown,no
27,no,cellular,aug,88,-1,0,unknown,no
33,no,cellular,aug,131,98,2,success,no
39,yes,cellular,aug,248,131,1,success,no
46,no,cellular,aug,225,-1,0,unknown,no
30,no,telephone,aug,133,-1,0,unknown,no
65,no,cellular,aug,465,-1,0,unknown,no
42,no,cellular,aug,187,102,1,success,yes
33,yes,cellular,aug,73,440,2,failure,no
32,no,cellular,aug,161,375,5,failure,yes
59,no,cellular,aug,489,102,1,success,no
48,yes,cellular,aug,158,102,1,success,no
22,no,cellular,aug,148,-1,0,unknown,no
59,no,cellular,aug,252,185,2,success,yes
28,yes,cellular,aug,89,98,3,failure,no
46,yes,cellular,aug,1529,397,1,failure,no
32,no,telephone,aug,235,102,2,failure,yes
33,yes,cellular,aug,155,102,1,success,no
61,no,cellular,aug,290,-1,0,unknown,yes
52,yes,cellular,aug,352,102,2,failure,no
71,no,telephone,aug,411,-1,0,unknown,no
40,yes,cellular,aug,107,68,11,success,no
26,no,cellular,aug,89,102,2,success,no
62,no,telephone,aug,151,185,1,failure,no
50,no,cellular,aug,232,130,3,other,no
32,yes,cellular,aug,540,-1,0,unknown,no
23,no,cellular,aug,298,-1,0,unknown,no
55,no,cellular,aug,247,102,3,success,no
33,yes,cellular,aug,162,161,4,failure,no
31,no,cellular,aug,294,98,2,success,yes
26,no,cellular,aug,121,102,2,failure,no
44,no,cellular,aug,71,-1,0,unknown,no
23,no,cellular,aug,213,-1,0,unknown,yes
63,no,cellular,aug,373,-1,0,unknown,no
45,yes,cellular,aug,425,190,1,failure,no
68,no,telephone,aug,329,-1,0,unknown,no
83,no,cellular,aug,155,190,2,failure,no
31,no,cellular,aug,215,-1,0,unknown,no
34,no,telephone,aug,90,70,3,failure,no
57,no,cellular,aug,491,-1,0,unknown,no
55,no,cellular,aug,151,-1,0,unknown,no
73,no,telephone,aug,181,-1,0,unknown,no
42,yes,cellular,aug,265,103,3,success,yes
34,no,cellular,aug,89,103,2,success,no
24,no,cellular,aug,123,106,1,success,no
33,yes,cellular,aug,156,263,2,failure,no
42,no,cellular,aug,155,103,1,success,no
42,yes,cellular,aug,176,90,4,failure,yes
29,no,cellular,aug,91,-1,0,unknown,no
20,no,telephone,aug,88,99,3,failure,no
22,no,cellular,aug,154,-1,0,unknown,no
55,no,cellular,aug,110,-1,0,unknown,no
40,no,cellular,aug,170,112,1,success,no
70,no,cellular,aug,651,-1,0,unknown,yes
57,yes,cellular,aug,167,190,5,failure,yes
53,no,telephone,aug,254,-1,0,unknown,yes
31,yes,cellular,aug,127,461,4,success,no
48,no,cellular,aug,140,-1,0,unknown,yes
30,no,cellular,aug,229,99,4,success,yes
61,yes,cellular,aug,139,190,1,success,yes
78,no,telephone,aug,95,-1,0,unknown,no
32,yes,cellular,aug,112,81,1,other,no
31,no,cellular,aug,153,103,2,failure,no
39,yes,cellular,aug,315,-1,0,unknown,yes
20,no,cellular,aug,203,-1,0,unknown,no
21,no,cellular,aug,280,-1,0,unknown,no
34,no,cellular,aug,159,-1,0,unknown,no
26,no,cellular,aug,349,70,3,failure,yes
29,no,cellular,aug,94,-1,0,unknown,no
33,yes,cellular,aug,108,99,7,failure,no
46,yes,cellular,aug,1244,-1,0,unknown,yes
29,no,cellular,aug,97,78,3,success,no
45,yes,cellular,aug,201,103,1,failure,no
55,no,telephone,aug,91,99,10,failure,no
39,yes,cellular,aug,175,116,2,failure,yes
58,yes,cellular,aug,206,461,1,failure,yes
24,no,cellular,aug,477,-1,0,unknown,no
72,no,cellular,aug,400,-1,0,unknown,no
81,no,telephone,aug,198,-1,0,unknown,no
42,yes,cellular,aug,589,-1,0,unknown,yes
32,yes,cellular,aug,248,462,1,failure,no
23,no,cellular,aug,162,-1,0,unknown,no
81,no,cellular,aug,163,-1,0,unknown,no
70,no,telephone,aug,172,-1,0,unknown,no
36,no,cellular,aug,176,-1,0,unknown,no
33,no,cellular,aug,271,369,3,failure,no
40,no,cellular,aug,266,-1,0,unknown,no
27,no,cellular,aug,345,-1,0,unknown,no
71,no,cellular,aug,1117,-1,0,unknown,no
66,no,telephone,aug,701,-1,0,unknown,no
60,no,cellular,aug,429,-1,0,unknown,yes
32,no,cellular,aug,340,-1,0,unknown,no
37,yes,cellular,aug,62,104,2,success,no
44,yes,cellular,aug,137,104,3,success,yes
26,no,cellular,aug,74,-1,0,unknown,no
26,no,telephone,aug,127,-1,0,unknown,no
31,no,cellular,aug,182,104,1,success,yes
32,yes,cellular,aug,668,463,1,success,yes
21,no,telephone,aug,449,-1,0,unknown,yes
35,no,cellular,aug,582,-1,0,unknown,yes
24,no,cellular,aug,249,104,1,success,no
28,yes,cellular,aug,150,79,3,success,no
50,no,cellular,aug,1336,-1,0,unknown,yes
59,no,cellular,aug,90,104,2,failure,no
38,yes,cellular,aug,251,117,4,failure,no
75,no,cellular,aug,641,-1,0,unknown,yes
20,no,cellular,aug,178,-1,0,unknown,yes
35,no,cellular,aug,699,79,1,failure,no
57,no,cellular,aug,1064,-1,0,unknown,yes
40,no,cellular,aug,238,-1,0,unknown,no
41,no,cellular,aug,147,104,1,failure,yes
30,no,cellular,aug,100,-1,0,unknown,no
28,no,cellular,aug,119,-1,0,unknown,no
53,no,cellular,aug,90,104,2,success,no
37,no,telephone,aug,92,-1,0,unknown,no
47,no,cellular,aug,236,104,1,success,no
61,no,cellular,aug,131,114,3,failure,yes
18,no,cellular,aug,267,-1,0,unknown,yes
32,no,cellular,aug,93,104,4,success,no
37,yes,cellular,aug,87,117,2,failure,no
37,no,cellular,aug,82,-1,0,unknown,no
34,yes,cellular,aug,201,267,1,failure,no
34,yes,cellular,aug,810,93,6,failure,yes
35,yes,cellular,aug,94,51,3,failure,no
82,no,telephone,aug,150,-1,0,unknown,no
32,no,cellular,aug,305,104,1,failure,no
36,no,cellular,aug,153,-1,0,unknown,no
58,no,cellular,aug,58,-1,0,unknown,no
64,no,telephone,aug,67,-1,0,unknown,no
55,no,cellular,aug,306,457,3,failure,yes
35,no,cellular,aug,202,-1,0,unknown,no
26,yes,cellular,aug,153,-1,0,unknown,no
33,yes,cellular,aug,113,-1,0,unknown,no
69,no,cellular,aug,875,189,4,success,no
33,no,cellular,aug,338,104,1,success,yes
80,no,cellular,aug,71,-1,0,unknown,no
57,no,cellular,aug,301,-1,0,unknown,no
34,no,cellular,aug,123,-1,0,unknown,no
76,no,cellular,aug,192,-1,0,unknown,no
69,no,telephone,aug,26,-1,0,unknown,no
32,no,cellular,aug,363,104,3,success,no
43,no,cellular,aug,188,100,5,success,yes
33,no,cellular,aug,96,104,1,success,no
30,no,cellular,aug,188,-1,0,unknown,no
64,no,cellular,aug,174,-1,0,unknown,no
44,yes,cellular,aug,44,100,3,success,no
49,no,cellular,aug,90,68,1,success,no
34,no,cellular,aug,255,104,1,success,yes
